work_id,state,constituency,mp_name,work_category,sanction_amount,work_status,analysis_mode,effectively_completed,risk_score,risk_category,n_signals_available,split_payment_flag,is_govt_body,any_is_anomaly_v2,any_is_anomaly_lof,cost_deviation_pct,utilization_pct_completed,recommendation_to_sanction_days,rule_expenditure_over_sanction,rule_extreme_delay,rule_vendor_concentration,known_false_positive
WS/MP812/2025-2026/147527,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,236315.0,Physical Inspection,Audit,True,7.08,Low,4,False,False,,,,100.0,368.0,False,True,False,False
WS/MP812/2024-2025/147533,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,236234.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,139.0,False,False,False,False
WS/MP526/2024-2025/147534,Andhra Pradesh,KADAPA,Y S Avinash Reddy,Normal/Others,95403.0,Sanction,Early-Warning,False,0.0,Low,3,False,False,,,,,84.0,False,False,False,False
WS/MP526/2024-2025/147535,Andhra Pradesh,KADAPA,Y S Avinash Reddy,Normal/Others,112100.0,Physical Inspection,Early-Warning,False,40.39080162948824,Medium,6,False,False,False,False,87.3297015412889,,84.0,False,False,False,False
WS/MP526/2024-2025/147536,Andhra Pradesh,KADAPA,Y S Avinash Reddy,Normal/Others,69738.0,Sanction,Early-Warning,False,0.0,Low,3,False,False,,,,,84.0,False,False,False,False
WS/MP526/2024-2025/147537,Andhra Pradesh,KADAPA,Y S Avinash Reddy,Normal/Others,498947.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,33.0,False,False,False,False
WS/MP526/2024-2025/147538,Andhra Pradesh,KADAPA,Y S Avinash Reddy,Normal/Others,498966.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,33.0,False,False,False,False
WS/MP526/2024-2025/147539,Andhra Pradesh,KADAPA,Y S Avinash Reddy,Normal/Others,498978.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,33.0,False,False,False,False
WS/MP526/2024-2025/147540,Andhra Pradesh,KADAPA,Y S Avinash Reddy,Normal/Others,498971.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,33.0,False,False,False,False
WS/MP243/2025-2026/147541,West Bengal,BARASAT,Kakoli Ghosh Dastidar,Normal/Others,440000.0,Work Completed,Audit,True,3.581672727272728,Low,4,False,False,,,,90.05090909090909,241.0,False,False,False,False
WS/MP243/2025-2026/147542,West Bengal,BARASAT,Kakoli Ghosh Dastidar,Normal/Others,3000000.0,Work Completed,Early-Warning,False,6.8,Low,3,False,False,,,,,343.0,False,True,False,False
WS/MP18165/2024-2025/147543,Rajasthan,JAIPUR,MANJU SHARMA,Normal/Others,688948.0,Work Completed,Audit,True,0.0,Low,4,False,False,,,,99.14100919082426,50.0,False,False,False,False
WS/MP243/2025-2026/147545,West Bengal,BARASAT,Kakoli Ghosh Dastidar,Normal/Others,440000.0,Work Completed,Audit,True,5.640000000000001,Low,4,False,False,,,,99.28227272727273,332.0,False,True,False,False
WS/MP243/2025-2026/147546,West Bengal,BARASAT,Kakoli Ghosh Dastidar,Normal/Others,1000000.0,Work Completed,Audit,True,7.1982719999999984,Low,4,False,False,,,,80.0048,303.0,False,False,False,False
WS/MP18228/2024-2025/147547,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147548,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147552,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147553,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147554,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147555,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,62635.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147556,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147557,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20900.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,18.0,False,False,False,False
WS/MP18228/2024-2025/147558,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,41756.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147559,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,41756.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP384/2024-2025/147560,Rajasthan,BIKANER(SC),Shri Arjun Ram Meghwal,Normal/Others,2498759.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,60.0,False,False,False,False
WS/MP351/2025-2026/147561,Kerala,KANNUR,Shri Kumbakudi Sudhakaran,Normal/Others,105000.0,Physical Inspection,Audit,True,5.8,Low,4,False,False,,,,100.0,336.0,False,True,False,False
WS/MP351/2025-2026/147562,Kerala,KANNUR,Shri Kumbakudi Sudhakaran,Normal/Others,105000.0,Physical Inspection,Audit,True,5.8,Low,4,False,False,,,,100.0,336.0,False,True,False,False
WS/MP351/2025-2026/147563,Kerala,KANNUR,Shri Kumbakudi Sudhakaran,Normal/Others,105000.0,Physical Inspection,Audit,True,5.8,Low,4,False,False,,,,100.0,336.0,False,True,False,False
WS/MP351/2025-2026/147564,Kerala,KANNUR,Shri Kumbakudi Sudhakaran,Normal/Others,105000.0,Physical Inspection,Audit,True,5.8,Low,4,False,False,,,,100.0,336.0,False,True,False,False
WS/MP351/2025-2026/147565,Kerala,KANNUR,Shri Kumbakudi Sudhakaran,Normal/Others,105000.0,Physical Inspection,Audit,True,5.8,Low,4,False,False,,,,100.0,336.0,False,True,False,False
WS/MP18336/2025-2026/147572,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,500000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,166.0,False,False,False,False
WS/MP18336/2024-2025/147573,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,600000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,91.0,False,False,False,False
WS/MP18336/2025-2026/147574,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,500000.0,Work partially Completed,Early-Warning,False,10.866666666666667,Low,3,False,False,,,,,404.0,False,True,False,False
WS/MP18336/2024-2025/147575,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,400000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,91.0,False,False,False,False
WS/MP18336/2024-2025/147576,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,500000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,91.0,False,False,False,False
WS/MP18336/2024-2025/147578,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,201163.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,63.0,False,False,False,False
WS/MP18336/2025-2026/147579,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,500000.0,Work partially Completed,Early-Warning,False,8.066666666666666,Low,3,False,False,,,,,362.0,False,True,False,False
WS/MP18336/2025-2026/147580,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,500000.0,Sanction,Early-Warning,False,15.266666666666666,Low,3,False,False,,,,,470.0,False,True,False,False
WS/MP18336/2024-2025/147581,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,599486.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,89.0,False,False,False,False
WS/MP18336/2024-2025/147582,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,998300.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,13.0,False,False,False,False
WS/MP18336/2024-2025/147583,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,500000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,63.0,False,False,False,False
WS/MP18336/2024-2025/147584,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,1000000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,25.0,False,False,False,False
WS/MP18336/2024-2025/147585,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,671255.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,50.0,False,False,False,False
WS/MP18336/2024-2025/147586,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,500000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,50.0,False,False,False,False
WS/MP18336/2024-2025/147587,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,500000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,50.0,False,False,False,False
WS/MP18336/2024-2025/147588,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,250000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,50.0,False,False,False,False
WS/MP18336/2024-2025/147589,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,300000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,50.0,False,False,False,False
WS/MP18336/2024-2025/147590,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,500000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,50.0,False,False,False,False
WS/MP18336/2024-2025/147591,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,500000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,91.0,False,False,False,False
WS/MP18336/2024-2025/147593,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,500000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,84.0,False,False,False,False
WS/MP18336/2024-2025/147594,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,784556.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,84.0,False,False,False,False
WS/MP18336/2024-2025/147595,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,1000000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,63.0,False,False,False,False
WS/MP18336/2024-2025/147596,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,500000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,63.0,False,False,False,False
WS/MP18336/2025-2026/147598,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,500000.0,Vendor Identification,Early-Warning,False,8.066666666666666,Low,3,False,False,,,,,362.0,False,True,False,False
WS/MP18336/2024-2025/147599,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,1000000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,68.0,False,False,False,False
WS/MP18336/2024-2025/147600,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,998532.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,63.0,False,False,False,False
WS/MP18336/2024-2025/147601,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,500000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,63.0,False,False,False,False
WS/MP18336/2024-2025/147602,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,1000000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,63.0,False,False,False,False
WS/MP18336/2024-2025/147603,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,998338.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,50.0,False,False,False,False
WS/MP18336/2025-2026/147604,Chhattisgarh,RAIPUR,BRIJMOHAN AGRAWAL,Normal/Others,1000000.0,Vendor Identification,Early-Warning,False,5.8,Low,3,False,False,,,,,328.0,False,True,False,False
WS/MP526/2024-2025/147605,Andhra Pradesh,KADAPA,Y S Avinash Reddy,Normal/Others,495000.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,83.0,False,False,False,False
WS/MP526/2024-2025/147606,Andhra Pradesh,KADAPA,Y S Avinash Reddy,Normal/Others,495000.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,83.0,False,False,False,False
WS/MP418/2024-2025/147611,Bihar,ARARIA,Pradeep Kumar Singh,Normal/Others,2475000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,8.0,False,False,False,False
WS/MP418/2024-2025/147612,Bihar,ARARIA,Pradeep Kumar Singh,Normal/Others,2475000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,8.0,False,False,False,False
WS/MP418/2024-2025/147613,Bihar,ARARIA,Pradeep Kumar Singh,Normal/Others,2475000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,8.0,False,False,False,False
WS/MP418/2024-2025/147614,Bihar,ARARIA,Pradeep Kumar Singh,Normal/Others,2475000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,72.0,False,False,False,False
WS/MP418/2024-2025/147615,Bihar,ARARIA,Pradeep Kumar Singh,Normal/Others,2475000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,72.0,False,False,False,False
WS/MP384/2024-2025/147617,Rajasthan,BIKANER(SC),Shri Arjun Ram Meghwal,Normal/Others,1000000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,82.0,False,False,False,False
WS/MP384/2024-2025/147618,Rajasthan,BIKANER(SC),Shri Arjun Ram Meghwal,Normal/Others,1495786.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,96.0,False,False,False,False
WS/MP353/2024-2025/147637,Kerala,IDUKKI,Adv Dean Kuriakose,Normal/Others,1748919.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,85.0,False,False,False,False
WS/MP18245/2025-2026/147646,West Bengal,ARAMBAG(SC),BAG MITALI,Normal/Others,500000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,225.0,False,False,False,False
WS/MP18048/2024-2025/147647,Chhattisgarh,BASTAR(ST),MAHESH KASHYAP,Normal/Others,500000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,90.0,False,False,False,False
WS/MP18048/2025-2026/147648,Chhattisgarh,BASTAR(ST),MAHESH KASHYAP,Normal/Others,500000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,202.0,False,False,False,False
WS/MP18048/2024-2025/147649,Chhattisgarh,BASTAR(ST),MAHESH KASHYAP,Normal/Others,900000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,99.86055555555555,90.0,False,False,False,False
WS/MP18048/2024-2025/147650,Chhattisgarh,BASTAR(ST),MAHESH KASHYAP,Normal/Others,897695.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,90.0,False,False,False,False
WS/MP18048/2024-2025/147651,Chhattisgarh,BASTAR(ST),MAHESH KASHYAP,Normal/Others,900000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,90.0,False,False,False,False
WS/MP579/2024-2025/147652,Gujarat,ANAND,Mitesh Rameshbhai Bakabhai Patel,Normal/Others,149241.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,82.0,False,False,False,False
WS/MP579/2024-2025/147653,Gujarat,ANAND,Mitesh Rameshbhai Bakabhai Patel,Normal/Others,149456.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,82.0,False,False,False,False
WS/MP18228/2024-2025/147654,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147655,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,62635.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147656,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,62635.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147657,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,41756.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147658,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP641/2024-2025/147659,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,1000000.0,Work Completed,Audit,True,0.0,Low,4,False,False,,,,100.0,43.0,False,False,False,False
WS/MP18228/2024-2025/147660,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147661,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,41756.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147662,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,41756.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18245/2024-2025/147663,West Bengal,ARAMBAG(SC),BAG MITALI,Normal/Others,377848.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,99.0,False,False,False,False
WS/MP18245/2024-2025/147664,West Bengal,ARAMBAG(SC),BAG MITALI,Normal/Others,377848.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,99.0,False,False,False,False
WS/MP18245/2024-2025/147665,West Bengal,ARAMBAG(SC),BAG MITALI,Normal/Others,377848.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,99.0,False,False,False,False
WS/MP18245/2024-2025/147666,West Bengal,ARAMBAG(SC),BAG MITALI,Normal/Others,377848.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,99.0,False,False,False,False
WS/MP18245/2024-2025/147667,West Bengal,ARAMBAG(SC),BAG MITALI,Normal/Others,377848.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,99.0,False,False,False,False
WS/MP641/2024-2025/147668,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,1000000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,106.0,False,False,False,False
WS/MP18228/2024-2025/147669,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147670,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,41756.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147671,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147672,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147673,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,41756.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147674,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,41756.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147677,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,41756.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147678,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,41756.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147679,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147680,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147682,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147684,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,83515.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147685,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,41800.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,18.0,False,False,False,False
WS/MP18228/2024-2025/147686,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147687,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147688,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,83514.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147689,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,41756.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147690,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147691,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147692,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,62635.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
WS/MP18228/2024-2025/147722,Uttar Pradesh,MACHHLISHAHR(SC),PRIYA SAROJ,Normal/Others,20879.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,18.0,False,False,False,False
